ID,Method,Buffer Size,Hop size,Min IOI,Silence Threshold,Onset Threshold,,Global Accuracy,Global Precision,Global Recall,Global f1,,MAvg_pp Accuracy,MAvg_pp Precision,MAvg_pp Recall,MAvg_pp f1,,MAvg_t Accuracy,MAvg_t Precision,MAvg_t Recall,MAvg_t f1,,Piano Accuracy,Piano Precision,Piano Recall,Piano f1-score,Mezzoforte Accuracy,Mezzoforte Precision,Mezzoforte Recall,Mezzoforte f1-score,Forte Accuracy,Forte Precision,Forte Recall,Forte f1-score,Adj Min (ms),Avg (ms),Adj Max (ms),Percentage in Adj min-max,MAvg_t Mean,MAvg_t IQR,MAvg_t Var,MAvg_t SD,MAvg_t loTukeyFence,MAvg_t hiTukeyFence,MAvg_t percentageIn,,Logfile name
55,mkl,1024,64,0.02,-46,0.4,,0.7167,0.7959,0.878,0.8349,,0.7775,0.8567,0.8886,0.8694,,0.7729,0.8671,0.8743,0.8649,,0.6433,0.7933,0.7728,,0.6627,0.7332,0.8733,,0.8503,0.8635,0.9823,,7.99,11.08,14.33,0.9485,,,,,,,,,./results/res_mkl_1024_64_-46.0_0.4_0.02.log
56,mkl,1024,64,0.02,-46,0.45,,0.7115,0.8001,0.8652,0.8314,,0.7713,0.8601,0.8766,0.8656,,0.7643,0.8692,0.8606,0.8591,,0.6113,0.7864,0.733,,0.6735,0.7448,0.8756,,0.8533,0.8684,0.98,,7.95,11.01,14.19,0.9521,,,,,,,,,./results/res_mkl_1024_64_-46.0_0.45_0.02.log
57,mkl,1024,64,0.02,-47,0.4,,0.7142,0.7862,0.8863,0.8333,,0.7796,0.8497,0.8981,0.8701,,0.7797,0.8596,0.8894,0.8690,,0.6538,0.7897,0.7916,,0.6589,0.7239,0.88,,0.8358,0.8487,0.9823,,7.99,11.07,14.33,0.9482,,,,,,,,,./results/res_mkl_1024_64_-47.0_0.4_0.02.log
58,mkl,1024,64,0.02,-48,0.4,,0.7074,0.7763,0.8886,0.8287,,0.7764,0.8426,0.9011,0.8675,,0.7777,0.8539,0.8923,0.8672,,0.6426,0.7735,0.7916,,0.6573,0.7176,0.8867,,0.828,0.8406,0.9823,,7.99,11.07,14.25,0.9475,,,,,,,,,./results/res_mkl_1024_64_-48.0_0.4_0.02.log
59,mkl,1024,64,0.02,-48,0.45,,0.7032,0.7823,0.8742,0.8257,,0.7715,0.8468,0.8887,0.8644,,0.7677,0.8560,0.8754,0.8602,,0.6119,0.7692,0.7494,,0.6672,0.7294,0.8867,,0.834,0.8484,0.98,,7.95,11.00,14.19,0.9518,,,,,,,,,./results/res_mkl_1024_64_-48.0_0.45_0.02.log
60,mkl,1024,64,0.02,-48,0.5,,0.6971,0.7852,0.8614,0.8215,,0.7665,0.8501,0.8774,0.8609,,0.7612,0.8574,0.8640,0.8555,,0.5813,0.76,0.7119,,0.67,0.7343,0.8844,,0.8435,0.8583,0.98,,7.91,10.92,14.13,0.9519,,,,,,,,,./results/res_mkl_1024_64_-48.0_0.5_0.02.log
61,mkl,1024,64,0.02,-41,0.1,,0.7157,0.8233,0.8456,0.8343,,0.7383,0.8675,0.8372,0.8486,,0.7233,0.8770,0.8152,0.8337,,0.6033,0.8475,0.6768,,0.6772,0.7628,0.8578,,0.8615,0.8665,0.9933,,8.22,11.47,15.05,0.9181,,,,,,,,,./results/res_mkl_1024_64_-41.0_0.1_0.02.log
62,mkl,2048,64,0.02,-48,0.4,,0.6562,0.8158,0.7703,0.7924,,0.7004,0.874,0.7776,0.8204,,0.6876,0.8779,0.7576,0.8030,,0.4388,0.7734,0.5035,,0.6619,0.7648,0.8311,,0.8611,0.8912,0.9623,,10.55,13.29,16.54,0.9521,,,,,,,,,./results/res_mkl_2048_64_-48.0_0.4_0.02.log
63,mkl,2048,64,0.02,-50,0.4,,0.651,0.8038,0.7741,0.7886,,0.6998,0.8664,0.7824,0.8193,,0.6876,0.8701,0.7622,0.8020,,0.4433,0.7657,0.5129,,0.6567,0.756,0.8333,,0.8444,0.8732,0.9623,,10.55,13.29,16.54,0.9523,,,,,,,,,./results/res_mkl_2048_64_-50.0_0.4_0.02.log
64,mkl,2048,64,0.02,-48,0.1,,0.7201,0.791,0.8893,0.8373,,0.781,0.8575,0.8953,0.8718,,0.7804,0.8679,0.8853,0.8706,,0.6569,0.8014,0.7845,,0.6639,0.7315,0.8778,,0.843,0.843,1,,11.07,14.74,18.69,0.9475,14.5384,1.6733,4.116,1.9998,11.4317,18.1248,0.9276,,./results/res_mkl_2048_64_-48_0.1_0.02.log
65,mkl,2048,64,0.02,-47,0.1,,0.7195,0.7988,0.8788,0.8369,,0.7727,0.8638,0.8807,0.8677,,0.7696,0.8740,0.8680,0.8643,,0.645,0.8034,0.7658,,0.6633,0.7386,0.8667,,0.8539,0.8555,0.9978,,11.10,14.76,18.69,0.9494,,,,,,,,,./results/res_mkl_2048_64_-47.0_0.1_0.02.log
66,mkl,2048,64,0.02,-48,0.15,,0.7087,0.7941,0.8682,0.8295,,0.7681,0.8589,0.8759,0.8637,,0.7618,0.8673,0.8605,0.8578,,0.6208,0.794,0.74,,0.6577,0.7317,0.8667,,0.8514,0.858,0.9911,,10.90,14.44,18.18,0.9532,,,,,,,,,./results/res_mkl_2048_64_-48.0_0.15_0.02.log
67,"mkl (whitening, noisegate)",64,64,0.02,-48,3,,0.5391,0.9203,0.5655,0.7006,,0.6461,0.9251,0.6652,0.7543,,0.6499,0.9448,0.6672,0.7538,,0.4341,0.9363,0.4473,,0.5335,0.9011,0.5667,,0.6421,0.9271,0.6763,,1.27,3.20,5.22,0.9467,3.1401,0.8595,0.6277,0.7566,1.4222,4.8603,0.962,,./results/res_mkl_64_64_-48.0_3.0_0.02.log
68,"mkl (whitening, noisegate)",64,64,0.02,-48,2.5,,0.6755,0.9275,0.7131,0.8063,,0.7519,0.9399,0.7781,0.846,,0.7616,0.9541,0.7836,0.8516,,0.4644,0.9009,0.4895,,0.6828,0.9259,0.7222,,0.8676,0.9429,0.9157,,1.59,3.72,6.05,0.9514,3.6192,0.9314,0.8549,0.8919,1.7541,5.4796,0.9454,,./results/res_mkl_64_64_-48.0_2.5_0.02.log
69,"mkl (whitening, noisegate)",64,64,0.02,-48,2.1,,0.7221,0.9086,0.7786,0.8386,,0.7897,0.9282,0.8286,0.8739,,0.7970,0.9412,0.8300,0.8782,,0.5043,0.8464,0.555,,0.75,0.9144,0.8067,,0.9079,0.9414,0.9623,,1.86,3.98,6.24,0.9468,3.8647,0.9822,1.0669,0.9755,1.8795,5.8083,0.9362,,./results/res_mkl_64_64_-48.0_2.1_0.02.log
70,"mkl (whitening, noisegate)",64,64,0.02,-48,1.9,,0.7343,0.8877,0.8095,0.8468,,0.801,0.9145,0.8521,0.8818,,0.8004,0.9186,0.8494,0.8805,,0.5176,0.817,0.5855,,0.7778,0.8953,0.8556,,0.9053,0.9263,0.9756,,1.94,4.09,6.34,0.9479,3.9748,0.9972,1.0628,0.9723,1.9587,5.9476,0.9365,,./results/res_mkl_64_64_-48.0_1.9_0.02.log
71,"mkl (whitening, noisegate)",64,64,0.02,-48,1.7,,0.734,0.8625,0.8313,0.8466,,0.8005,0.8957,0.8685,0.8819,,0.7981,0.8972,0.8644,0.8791,,0.5453,0.7947,0.6347,,0.7686,0.8673,0.8711,,0.8873,0.9055,0.9778,,2.18,4.19,6.46,0.9466,4.0881,1.0325,1.2161,1.0157,1.9826,6.1127,0.9401,,./results/res_mkl_64_64_-48.0_1.7_0.02.log
72,"mkl (whitening, noisegate)",64,64,0.02,-48,1.95,,0.7313,0.8934,0.8012,0.8448,,0.7978,0.9182,0.8455,0.8797,,0.7985,0.9236,0.8438,0.8794,,0.5125,0.8227,0.5761,,0.7739,0.9026,0.8444,,0.905,0.9299,0.9712,,1.80,4.06,6.32,0.9474,3.9449,0.9918,1.0613,0.9713,1.943,5.9101,0.9374,,./results/res_mkl_64_64_-48.0_1.95_0.02.log
73,"mkl (whitening, noisegate)",64,64,0.02,-48,1.85,,0.7327,0.8809,0.8133,0.8457,,0.8003,0.9099,0.8548,0.8812,,0.7989,0.9135,0.8516,0.8794,,0.5184,0.8057,0.5925,,0.7787,0.8917,0.86,,0.8998,0.9205,0.9756,,2.05,4.11,6.36,0.9481,4.0014,1.0053,1.0644,0.9733,1.9717,5.9931,0.9403,,./results/res_mkl_64_64_-48.0_1.85_0.02.log
74,"mkl (whitening, noisegate)",64,64,0.02,-50,1.9,,0.7045,0.8365,0.817,0.8267,,0.7806,0.875,0.8596,0.8672,,0.7790,0.8795,0.8546,0.8651,,0.5268,0.7771,0.6206,,0.7318,0.8414,0.8489,,0.8505,0.8725,0.9712,,1.94,4.08,6.34,0.9493,3.9712,0.9882,1.0502,0.9685,1.9721,5.9248,0.9348,,./results/res_mkl_64_64_-50.0_1.9_0.02.log
75,"mkl (whitening, noisegate)",64,64,0.02,-50,2,,0.6998,0.8477,0.8005,0.8234,,0.7758,0.8817,0.8471,0.8638,,0.7782,0.8916,0.8442,0.8647,,0.5171,0.7859,0.6019,,0.7246,0.8568,0.8244,,0.8529,0.8806,0.9645,,1.65,4.03,6.27,0.9473,3.9167,0.986,1.0463,0.9671,1.9231,5.8671,0.9371,,./results/res_mkl_64_64_-50.0_2.0_0.02.log
76,"mkl (whitening, noisegate)",64,64,0.02,-46,1.9,,0.7416,0.9137,0.7974,0.8516,,0.8018,0.9343,0.8393,0.8834,,0.8001,0.9379,0.8360,0.8815,,0.4947,0.8357,0.548,,0.8004,0.9255,0.8556,,0.9283,0.9503,0.9756,,1.94,4.11,6.34,0.9471,4.0052,0.9937,1.0674,0.9671,1.9788,5.9537,0.9392,,./results/res_mkl_64_64_-46.0_1.9_0.02.log
77,"mkl (whitening, noisegate)",64,64,0.02,-46,1.8,,0.7431,0.9024,0.808,0.8526,,0.8026,0.926,0.8468,0.8842,,0.7997,0.9293,0.8421,0.8814,,0.5094,0.8194,0.5738,,0.7996,0.9192,0.86,,0.9207,0.9403,0.9778,,2.09,4.16,6.40,0.9478,4.0566,1.0088,1.0669,0.9669,2.0009,6.0361,0.9427,,./results/res_mkl_64_64_-46.0_1.8_0.02.log
78,"mkl (whitening, noisegate)",64,64,0.02,-44,1.8,,0.7433,0.9213,0.7937,0.8528,,0.7952,0.9403,0.8295,0.8809,,0.7901,0.9456,0.8226,0.8765,,0.4843,0.8169,0.5433,,0.8106,0.9501,0.8467,,0.9403,0.9608,0.9778,,2.09,4.17,6.40,0.9478,4.0643,1.0034,1.0548,0.9592,2.0134,6.0272,0.9437,,./results/res_mkl_64_64_-44.0_1.8_0.02.log
79,"mkl (whitening, noisegate)",64,64,0.02,-44,1.5,,0.7427,0.8856,0.8215,0.8523,,0.7955,0.913,0.8516,0.8812,,0.7889,0.9135,0.8442,0.8754,,0.5274,0.7975,0.6089,,0.7823,0.894,0.8622,,0.9229,0.9386,0.9823,,2.27,4.36,6.63,0.9496,4.2573,1.0134,1.2402,1.0114,2.1565,6.2101,0.9486,,./results/res_mkl_64_64_-44.0_1.5_0.02.log
80,"mkl (whitening, noisegate)",64,64,0.02,-44,1.7,,0.7453,0.9105,0.8042,0.8541,,0.797,0.9322,0.8378,0.8822,,0.7913,0.9351,0.8310,0.8772,,0.5031,0.8176,0.5667,,0.8017,0.9298,0.8533,,0.9345,0.9526,0.98,,2.18,4.24,6.46,0.9466,4.1295,1.0204,1.2032,1.0023,2.0304,6.1119,0.9444,,./results/res_mkl_64_64_-44.0_1.7_0.02.log
81,"mkl (whitening, noisegate)",64,64,0.02,-46,1.7,,0.743,0.8895,0.8185,0.8525,,0.8023,0.9158,0.8551,0.8842,,0.7992,0.9173,0.8506,0.8811,,0.5247,0.8121,0.5972,,0.7931,0.9009,0.8689,,0.9112,0.9304,0.9778,,2.18,4.23,6.46,0.9466,4.1218,1.0251,1.2155,1.0096,2.0142,6.1144,0.9421,,./results/res_mkl_64_64_-46.0_1.7_0.02.log
82,"mkl (whitening, noisegate)",128,64,0.02,-43,0.8,,0.7207,0.7912,0.8901,0.8377,,0.7804,0.8492,0.9008,0.8715,,0.7901,0.8564,0.9070,0.8764,,0.6692,0.7936,0.8103,,0.6616,0.735,0.8689,,0.8365,0.846,0.9867,,2.96,5.16,7.27,0.9399,5.0976,1.1755,1.4397,1.0618,2.6866,7.3887,0.9586,,./results/res_mkl_128_64_-43.0_0.8_0.02.log
83,"mkl (whitening, noisegate)",128,64,0.02,-43,0.9,,0.7308,0.809,0.8833,0.8445,,0.7888,0.8628,0.8959,0.877,,0.7967,0.8690,0.9015,0.8808,,0.6641,0.8,0.7963,,0.6831,0.7668,0.8622,,0.8476,0.8574,0.9867,,2.92,5.06,7.14,0.9403,5.0103,1.1398,1.247,1.0161,2.6772,7.2363,0.9576,,./results/res_mkl_128_64_-43.0_0.9_0.02.log
84,"mkl (whitening, noisegate)",128,64,0.02,-43,1.1,,0.7321,0.8236,0.8682,0.8453,,0.7905,0.8742,0.8844,0.8778,,0.7936,0.8811,0.8827,0.8785,,0.6294,0.7946,0.7518,,0.6978,0.7854,0.8622,,0.8723,0.8845,0.9845,,2.85,4.96,7.01,0.941,4.9023,1.0949,1.3142,1.0243,2.6496,7.0291,0.9566,,./results/res_mkl_128_64_-43.0_1.1_0.02.log
85,"mkl (whitening, noisegate)",128,64,0.02,-43,1,,0.7302,0.8159,0.8742,0.8441,,0.788,0.8677,0.8887,0.8764,,0.7926,0.8747,0.8893,0.8782,,0.6471,0.799,0.7728,,0.6886,0.7756,0.86,,0.8571,0.8689,0.9845,,2.90,5.00,7.09,0.9406,4.9472,1.1125,1.2404,1.0128,2.671,7.1209,0.9576,,./results/res_mkl_128_64_-43.0_1.0_0.02.log
86,"mkl (whitening, noisegate)",128,64,0.02,-42,0.9,,0.7383,0.8233,0.8773,0.8494,,0.7916,0.8738,0.8888,0.8794,,0.7968,0.8780,0.8933,0.8813,,0.6673,0.8222,0.7799,,0.6911,0.7787,0.86,,0.8574,0.8674,0.9867,,2.92,5.07,7.19,0.9408,5.02,1.147,1.2328,1.0102,2.6736,7.2617,0.9583,,./results/res_mkl_128_64_-42.0_0.9_0.02.log
87,"mkl (whitening, noisegate)",128,64,0.02,-42,0.95,,0.7393,0.828,0.8735,0.8501,,0.7921,0.8776,0.8854,0.8798,,0.7976,0.8836,0.8887,0.8819,,0.6573,0.82,0.7681,,0.6973,0.7866,0.86,,0.8641,0.8743,0.9867,,2.92,5.03,7.10,0.9397,4.9843,1.1282,1.247,1.0134,2.6757,7.1886,0.9583,,./results/res_mkl_128_64_-42.0_0.95_0.02.log
88,"mkl (whitening, noisegate)",128,64,0.02,-42,1,,0.7367,0.8295,0.8682,0.8484,,0.7902,0.8783,0.8816,0.8784,,0.7922,0.8833,0.8810,0.8783,,0.6486,0.8198,0.7564,,0.6968,0.7878,0.8578,,0.8655,0.8775,0.9845,,2.90,5.00,7.09,0.9402,4.9526,1.1161,1.2394,1.01,2.6705,7.135,0.9583,,./results/res_mkl_128_64_-42.0_1.0_0.02.log
89,"mkl (whitening, noisegate)",128,64,0.02,-41,0.95,,0.7329,0.8365,0.8554,0.8459,,0.7778,0.8833,0.864,0.8718,,0.7792,0.8873,0.8639,0.8708,,0.6341,0.8276,0.7307,,0.6909,0.7917,0.8444,,0.874,0.8862,0.9845,,2.92,5.05,7.18,0.9419,5.0063,1.1458,1.2526,1.0201,2.6562,7.2394,0.9638,,./results/res_mkl_128_64_-41.0_0.95_0.02.log
90,"mkl (whitening, noisegate)",128,64,0.02,-41,0.9,,0.7331,0.8339,0.8584,0.846,,0.778,0.8818,0.8661,0.872,,0.7798,0.8851,0.8672,0.8712,,0.6423,0.8294,0.74,,0.6872,0.7867,0.8444,,0.8706,0.8827,0.9845,,2.92,5.09,7.22,0.9421,5.0423,1.1672,1.2402,1.018,2.6465,7.3154,0.9665,,./results/res_mkl_128_64_-41.0_0.9_0.02.log
91,"mkl (whitening, noisegate)",128,64,0.02,-44,0.9,,0.7249,0.7956,0.8908,0.8405,,0.7854,0.8517,0.9034,0.8745,,0.7960,0.8603,0.9099,0.8802,,0.6597,0.778,0.8126,,0.6817,0.7582,0.8711,,0.8362,0.8473,0.9845,,2.92,5.05,7.19,0.9391,4.9985,1.1472,1.2631,1.0259,2.6575,7.2463,0.9565,,./results/res_mkl_128_64_-44.0_0.9_0.02.log
92,"mkl (whitening, noisegate)",128,64,0.02,-44,1,,0.7244,0.8016,0.8825,0.8401,,0.7863,0.8569,0.8975,0.8748,,0.7936,0.8663,0.8989,0.8786,,0.6426,0.7735,0.7916,,0.6896,0.7697,0.8689,,0.8438,0.8569,0.9823,,2.90,4.99,7.09,0.9386,4.9347,1.1198,1.2571,1.0228,2.652,7.131,0.9564,,./results/res_mkl_128_64_-44.0_1.0_0.02.log
93,"mkl (whitening, noisegate)",128,64,0.02,-46,1,,0.7112,0.7713,0.9014,0.8313,,0.7865,0.8352,0.9194,0.8727,,0.7956,0.8454,0.9211,0.8778,,0.6453,0.7463,0.8267,,0.6814,0.7417,0.8933,,0.8095,0.8231,0.98,,2.90,4.97,7.00,0.9373,4.9186,1.1067,1.2908,1.032,2.6658,7.0927,0.954,,./results/res_mkl_128_64_-46.0_1.0_0.02.log
94,"mkl (whitening, noisegate)",128,64,0.02,-46,1.1,,0.7197,0.7859,0.8953,0.837,,0.793,0.8457,0.9151,0.877,,0.7998,0.8548,0.9145,0.8805,,0.6382,0.7544,0.8056,,0.6936,0.7547,0.8956,,0.8308,0.8451,0.98,,2.85,4.93,7.00,0.9394,4.8732,1.078,1.3609,1.0413,2.6627,6.9749,0.9532,,./results/res_mkl_128_64_-46.0_1.1_0.02.log
95,"mkl (whitening, noisegate)",128,64,0.02,-46,1.2,,0.7238,0.8079,0.8742,0.8398,,0.791,0.857,0.8986,0.8765,,0.7970,0.8636,0.8991,0.8792,,0.6057,0.7571,0.7518,,0.7125,0.7839,0.8867,,0.858,0.875,0.9778,,2.57,4.87,6.92,0.944,4.8219,1.0681,1.2505,1.0063,2.6233,6.8956,0.9546,,./results/res_mkl_128_64_-46.0_1.2_0.02.log
96,"mkl (whitening, noisegate)",128,64,0.02,-48,1.1,,0.6965,0.7535,0.9021,0.8211,,0.7793,0.8222,0.9228,0.8667,,0.7858,0.8293,0.9216,0.8695,,0.6302,0.7297,0.822,,0.67,0.7224,0.9022,,0.7917,0.8062,0.9778,,2.59,4.91,7.00,0.9382,4.8586,1.0865,1.3901,1.0572,2.6361,6.982,0.9543,,./results/res_mkl_128_64_-48.0_1.1_0.02.log
97,"mkl (whitening, noisegate)",128,64,0.02,-48,1.2,,0.7004,0.7742,0.8803,0.8238,,0.777,0.8322,0.9057,0.866,,0.7829,0.8372,0.9059,0.8682,,0.6007,0.7338,0.7681,,0.6855,0.7481,0.8911,,0.8178,0.8349,0.9756,,2.57,4.85,6.92,0.9427,4.8068,1.0725,1.2815,1.0227,2.6086,6.8985,0.9525,,./results/res_mkl_128_64_-48.0_1.2_0.02.log
98,"mkl (whitening, noisegate)",128,64,0.02,-48,1.5,,0.7146,0.821,0.8464,0.8335,,0.7852,0.8631,0.8807,0.8717,,0.7861,0.8655,0.8777,0.8705,,0.5521,0.7586,0.6698,,0.7276,0.804,0.8844,,0.8661,0.8853,0.9756,,2.46,4.69,6.82,0.9448,4.6178,1.0182,1.2325,1.0029,2.5371,6.6099,0.949,,./results/res_mkl_128_64_-48.0_1.5_0.02.log
99,"mkl (whitening, noisegate)",128,64,0.02,-48,1.8,,0.7192,0.8607,0.814,0.8367,,0.7911,0.8936,0.8568,0.8746,,0.7908,0.8981,0.8536,0.8733,,0.5091,0.7875,0.5902,,0.7583,0.8606,0.8644,,0.8889,0.9091,0.9756,,2.18,4.51,6.58,0.9408,4.432,1.0141,1.1971,1.0017,2.3774,6.4337,0.944,,./results/res_mkl_128_64_-48.0_1.8_0.02.log
100,"mkl (whitening, noisegate)",128,64,0.02,-48,2.1,,0.7183,0.8987,0.7816,0.8361,,0.7893,0.9218,0.8314,0.873,,0.7932,0.9325,0.8310,0.8750,,0.483,0.8407,0.5316,,0.7576,0.9007,0.8267,,0.907,0.9301,0.9734,,2.08,4.33,6.52,0.9432,4.239,0.9848,1.0577,0.964,2.2499,6.1893,0.9454,,./results/res_mkl_128_64_-48.0_2.1_0.02.log
101,"mkl (whitening, noisegate)",128,64,0.02,-48,2.1,,0.7183,0.8987,0.7816,0.8361,,0.7893,0.9218,0.8314,0.873,,0.7932,0.9325,0.8310,0.8750,,0.483,0.8407,0.5316,,0.7576,0.9007,0.8267,,0.907,0.9301,0.9734,,2.08,4.33,6.52,0.9432,4.239,0.9848,1.0577,0.964,2.2499,6.1893,0.9454,,./results/res_mkl_128_64_-48.0_2.1_0.02.log
102,"mkl (whitening, noisegate)",256,64,0.02,-50,1.5,,0.689,0.7894,0.8441,0.8159,,0.7753,0.8418,0.884,0.8622,,0.7769,0.8436,0.8836,0.8619,,0.5377,0.7345,0.6674,,0.6989,0.7709,0.8822,,0.8299,0.8491,0.9734,,3.15,5.38,7.53,0.9206,5.2974,1.0483,1.4586,1.1305,3.2192,7.4126,0.9161,,./results/res_mkl_256_64_-50.0_1.5_0.02.log
103,"mkl (whitening, noisegate)",256,64,0.02,-50,1.8,,0.7002,0.8351,0.8125,0.8237,,0.7854,0.8783,0.8585,0.8683,,0.7836,0.8803,0.8559,0.8661,,0.509,0.7751,0.5972,,0.7306,0.8333,0.8556,,0.8558,0.8762,0.9734,,2.99,5.18,7.26,0.9231,5.0728,1.0077,1.3621,1.0904,3.0893,7.12,0.916,,./results/res_mkl_256_64_-50.0_1.8_0.02.log
104,"mkl (whitening, noisegate)",256,64,0.02,-50,1.7,,0.6996,0.8189,0.8276,0.8232,,0.7877,0.8674,0.8714,0.8694,,0.7844,0.8663,0.8686,0.8661,,0.5284,0.7627,0.6323,,0.7164,0.8071,0.8644,,0.8511,0.8696,0.9756,,3.00,5.24,7.34,0.9217,5.1461,1.0166,1.4264,1.1197,3.1468,7.2132,0.9146,,./results/res_mkl_256_64_-50.0_1.7_0.02.log
105,"mkl (whitening, noisegate)",256,64,0.02,-49,1.7,,0.7135,0.8444,0.8215,0.8328,,0.7982,0.8863,0.8671,0.8766,,0.7939,0.8853,0.8635,0.8728,,0.524,0.7821,0.6136,,0.7343,0.8341,0.86,,0.8805,0.8966,0.98,,3.01,5.26,7.34,0.9239,5.1649,1.006,1.3898,1.1035,3.1876,7.2115,0.9186,,./results/res_mkl_256_64_-49.0_1.7_0.02.log
106,"mkl (whitening, noisegate)",256,64,0.02,-49,1.9,,0.7117,0.8732,0.7937,0.8316,,0.7918,0.9056,0.8436,0.873,,0.7897,0.9096,0.8404,0.8707,,0.4918,0.802,0.5597,,0.752,0.8826,0.8356,,0.8869,0.9089,0.9734,,2.91,5.11,7.28,0.9307,5.0096,0.9761,1.2171,1.0382,3.0889,6.9931,0.922,,./results/res_mkl_256_64_-49.0_1.9_0.02.log
107,"mkl (whitening, noisegate)",256,64,0.02,-49,1.65,,0.7153,0.8414,0.8268,0.834,,0.7996,0.8846,0.8709,0.8777,,0.7957,0.8831,0.8681,0.8742,,0.5319,0.7807,0.6253,,0.734,0.8294,0.8644,,0.8787,0.8947,0.98,,3.05,5.29,7.40,0.9244,5.1998,1.0288,1.3915,1.104,3.1671,7.2821,0.9188,,./results/res_mkl_256_64_-49.0_1.65_0.02.log
108,"mkl (whitening, noisegate)",256,64,0.02,-49,1.6,,0.7142,0.8368,0.8298,0.8333,,0.7964,0.8792,0.873,0.8761,,0.7939,0.8782,0.8714,0.8735,,0.5327,0.7752,0.63,,0.7336,0.8249,0.8689,,0.8752,0.8911,0.98,,3.10,5.33,7.44,0.922,5.2405,1.0253,1.3981,1.1076,3.2089,7.3103,0.9202,,./results/res_mkl_256_64_-49.0_1.6_0.02.log
109,"mkl (whitening, noisegate)",256,64,0.02,-48,1.65,,0.7269,0.8607,0.8238,0.8419,,0.8039,0.8977,0.8666,0.8818,,0.8000,0.8964,0.8640,0.8783,,0.5273,0.7933,0.6112,,0.7563,0.8537,0.8689,,0.8966,0.9132,0.98,,3.05,5.29,7.40,0.9232,5.1994,1.033,1.3992,1.1053,3.1603,7.2922,0.9206,,./results/res_mkl_256_64_-48.0_1.65_0.02.log
110,"mkl (whitening, noisegate)",256,64,0.02,-48,1.6,,0.7257,0.8558,0.8268,0.8411,,0.8007,0.8921,0.8688,0.8802,,0.7983,0.8911,0.8673,0.8776,,0.5281,0.7874,0.6159,,0.7558,0.8488,0.8733,,0.8929,0.9095,0.98,,3.10,5.33,7.44,0.9208,5.2402,1.0321,1.4058,1.1088,3.1991,7.3274,0.9207,,./results/res_mkl_256_64_-48.0_1.6_0.02.log
111,"mkl (whitening, noisegate)",256,64,0.02,-47,1.65,,0.7383,0.8785,0.8223,0.8495,,0.8116,0.9105,0.8655,0.8872,,0.8064,0.9072,0.8631,0.8828,,0.5255,0.8012,0.6042,,0.7758,0.8787,0.8689,,0.9153,0.9307,0.9823,,3.05,5.29,7.40,0.9231,5.2008,1.0378,1.4008,1.1057,3.1536,7.3049,0.9217,,./results/res_mkl_256_64_-47.0_1.65_0.02.log
112,"mkl (whitening, noisegate)",256,64,0.02,-47,1.6,,0.7371,0.8733,0.8253,0.8486,,0.8084,0.9047,0.8677,0.8856,,0.8046,0.9018,0.8664,0.8821,,0.5263,0.7951,0.6089,,0.7751,0.8733,0.8733,,0.9115,0.9268,0.9823,,3.10,5.33,7.44,0.9206,5.2416,1.0379,1.4074,1.1092,3.1914,7.3429,0.9224,,./results/res_mkl_256_64_-47.0_1.6_0.02.log
113,"mkl (whitening, noisegate)",256,64,0.02,-46,1.65,,0.7411,0.8886,0.817,0.8513,,0.8106,0.9175,0.8596,0.8873,,0.8056,0.9143,0.8577,0.8831,,0.5175,0.8123,0.5878,,0.7789,0.8826,0.8689,,0.9287,0.9446,0.9823,,3.06,5.30,7.40,0.9235,5.2063,1.0426,1.382,1.0995,3.1453,7.3156,0.9227,,./results/res_mkl_256_64_-46.0_1.65_0.02.log
114,"mkl (whitening, noisegate)",256,64,0.02,-46,1.6,,0.7391,0.8831,0.8193,0.85,,0.8069,0.9115,0.8613,0.8853,,0.8035,0.9087,0.8605,0.8821,,0.5164,0.8051,0.5902,,0.7782,0.8772,0.8733,,0.9248,0.9406,0.9823,,3.10,5.34,7.44,0.9228,5.2475,1.0407,1.3902,1.1035,3.1884,7.351,0.9234,,./results/res_mkl_256_64_-46.0_1.6_0.02.log
115,"mkl (whitening, noisegate)",256,64,0.02,-45,1.65,,0.7402,0.8972,0.8087,0.8507,,0.8072,0.9234,0.8516,0.8855,,0.8020,0.9196,0.8505,0.8812,,0.5021,0.81,0.5691,,0.7818,0.8958,0.86,,0.9407,0.9548,0.9845,,3.06,5.30,7.40,0.9227,5.2079,1.0493,1.3864,1.101,3.1362,7.3334,0.9233,,./results/res_mkl_256_64_-45.0_1.65_0.02.log
116,"mkl (whitening, noisegate)",256,64,0.02,-45,1.6,,0.7377,0.8908,0.811,0.849,,0.8032,0.9167,0.8532,0.8834,,0.7997,0.9134,0.8533,0.8800,,0.501,0.8026,0.5714,,0.7811,0.8902,0.8644,,0.9347,0.9487,0.9845,,3.20,5.34,7.44,0.9211,5.2491,1.0494,1.3946,1.1049,3.1761,7.3738,0.9246,,./results/res_mkl_256_64_-45.0_1.6_0.02.log
117,"mkl (whitening, noisegate)",256,64,0.02,-43,1.6,,0.7357,0.9058,0.7967,0.8478,,0.7928,0.9284,0.8345,0.8785,,0.7899,0.9259,0.8353,0.8756,,0.4823,0.8163,0.541,,0.7832,0.9076,0.8511,,0.9447,0.959,0.9845,,3.20,5.36,7.44,0.9206,5.2713,1.0463,1.4057,1.1004,3.1873,7.3725,0.927,,./results/res_mkl_256_64_-43.0_1.6_0.02.log
